Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normalised_gsr,time_audio,rms,centroid_hz,bandwidth_hz,flatness,2D_x,2D_y,3D_x,3D_y,3D_z
81,27/5/2018,15:17:46,51.538189,-0.028981,3.41,60.2,543,0.5644111340763777,0.5926829268292684,294.3857596865514,2.171338380954853,4.509358016851476,1.2704651191051316e-10,-2.9191792,14.731806,10.785118,-2.2898517,6.06884
82,27/5/2018,15:17:50,51.538208,-0.028934,1.83,60.2,542,0.5446116401707585,0.6000000000000001,289.27632009983057,2.1911096677059687,4.471339476162772,1.0530925930547413e-10,-2.398465,15.147142,10.948872,-2.2684424,6.8657985
83,27/5/2018,15:17:56,51.538273,-0.028818,5.63,60.2,539,0.4852131584539009,0.6073170731707317,287.8792868023965,2.194457417526769,4.460723890680363,1.1046678755229051e-10,-2.1964066,15.758149,11.412002,-2.2547884,7.234336
84,27/5/2018,15:17:56,51.538273,-0.028818,5.63,58.1,539,0.4852131584539009,0.6146341463414634,290.31905336496305,2.180831318236068,4.478429465789274,1.4342027436779394e-10,-2.2402842,15.744103,11.408557,-2.256135,7.1579394
85,27/5/2018,15:17:57,51.538269,-0.028812,3.35,58.1,538,0.4654136645482817,0.6219512195121951,292.7588199275296,2.167205218945365,4.496135040898186,1.7637376118329738e-10,-2.2206936,15.761104,11.423887,-2.2476814,7.1924267
86,27/5/2018,15:17:58,51.53833,-0.028756,7.67,58.1,540,0.5050126523595201,0.6292682926829268,296.36482771722285,2.175618810669743,4.534764574221997,2.1308034322764406e-10,-2.6823986,15.476232,11.316954,-2.266594,6.6926503
87,27/5/2018,15:17:59,51.538342,-0.028742,7.96,58.1,543,0.5644111340763777,0.6365853658536585,302.4677878778156,2.231219945977688,4.618192838595654,2.5782239839015493e-10,-3.0141363,14.646087,10.767984,-2.2912629,5.926024
88,27/5/2018,15:17:59,51.538342,-0.028742,7.96,61.9,546,0.6238096157932352,0.6439024390243903,308.5707480384083,2.286821081285632,4.701621102969311,3.025644535526659e-10,-3.2764955,14.416592,10.74963,-2.214951,5.545254
89,27/5/2018,15:18:0,51.538353,-0.028729,6.52,61.9,541,0.5248121462651393,0.651219512195122,314.6208553212445,2.329580662404698,4.780847807618745,3.4673636503657604e-10,-3.3980758,14.997772,11.243904,-2.208175,5.808956
90,27/5/2018,15:18:0,51.538353,-0.028729,6.52,64.0,541,0.5248121462651393,0.6585365853658537,320.3592463615464,2.296603194001046,4.835294510391018,3.875456773065493e-10,-3.5671995,14.913037,11.286326,-2.1630917,5.6296663
91,27/5/2018,15:18:1,51.538368,-0.028699,7.19,64.0,539,0.4852131584539009,0.6658536585365854,326.0976374018483,2.263625725597394,4.88974121316329,4.2835498957652253e-10,-3.6992989,14.979515,11.465185,-2.0600395,5.506358
92,27/5/2018,15:18:2,51.53838,-0.028676,6.83,64.0,538,0.4654136645482817,0.6731707317073171,331.8360284421502,2.2306482571937414,4.9441879159355615,4.691643018464958e-10,-3.779876,14.923591,11.476467,-2.042507,5.464011
93,27/5/2018,15:18:8,51.53838,-0.028596,1.35,64.0,547,0.6436091096988544,0.6804878048780488,340.60441594589054,2.2883168861841283,4.911121646079932,3.9921445792426736e-10,-4.670965,12.902074,10.7568655,-1.5376191,3.7397003
94,27/5/2018,15:18:8,51.53838,-0.028596,1.35,57.5,547,0.6436091096988544,0.6878048780487805,349.4614356785287,2.348637058088796,4.875495482206246,3.260247320409166e-10,-4.742766,12.79803,10.758496,-1.4880103,3.6432364
95,27/5/2018,15:18:9,51.538376,-0.028574,2.09,57.5,543,0.5644111340763777,0.6951219512195123,358.3184554111668,2.408957229993463,4.839869318332561,2.5283500615756576e-10,-5.2767305,12.982199,11.264815,-1.2873434,3.3933003
96,27/5/2018,15:18:9,51.538376,-0.028574,2.09,58.1,545,0.604010121887616,0.702439024390244,351.5745535594659,2.356593401737543,4.730786770800105,2.011752041735553e-10,-4.773157,12.878532,10.823154,-1.492124,3.6095805
97,27/5/2018,15:18:10,51.538372,-0.02856,1.44,58.1,542,0.5446116401707585,0.7097560975609757,340.8861005117252,2.275738448441022,4.603131444444837,1.5495904772091163e-10,-4.603609,13.866017,11.370946,-1.6749983,4.309249
98,27/5/2018,15:18:11,51.538372,-0.028541,1.07,58.1,541,0.5248121462651393,0.7170731707317074,330.1976474639845,2.1948834951445013,4.475476118089568,1.0874289126826792e-10,-3.9010026,14.702858,11.401431,-2.0233667,5.250433
99,27/5/2018,15:18:11,51.538372,-0.028541,1.07,57.8,543,0.5644111340763777,0.7243902439024391,320.31089441659964,2.14043356885091,4.402015000516617,8.679348108137023e-11,-3.6063335,14.361325,10.967657,-2.125128,5.245438
100,27/5/2018,15:18:12,51.53838,-0.028508,2.33,57.8,542,0.5446116401707585,0.7317073170731708,310.9055881151337,2.1018407141811446,4.361099255844152,7.941703586702952e-11,-3.2485092,14.75707,10.950578,-2.2440407,5.7595253
101,27/5/2018,15:18:13,51.538383,-0.028499,0.7,57.8,540,0.5050126523595201,0.7390243902439024,301.50028181366804,2.063247859511379,4.320183511171688,7.204059065268891e-11,-2.760036,15.469256,11.34427,-2.2557745,6.522451
102,27/5/2018,15:18:14,51.538399,-0.028479,2.35,57.8,539,0.4852131584539009,0.7463414634146341,297.50577710896005,2.0908351645957555,4.361980382137281,8.762028620256495e-11,-2.587817,15.609508,11.385554,-2.2454324,6.6994557
103,27/5/2018,15:18:14,51.538399,-0.028479,2.35,61.0,540,0.5050126523595201,0.7536585365853659,300.0872265216781,2.1988537488990825,4.504301058243705,1.3109945758410334e-10,-2.7449193,15.471622,11.307726,-2.273054,6.5966997
104,27/5/2018,15:18:15,51.538422,-0.028457,4.61,61.0,540,0.5050126523595201,0.7609756097560976,302.6686759343961,2.306872333202409,4.646621734350128,1.745786289656417e-10,-2.822359,15.460132,11.311892,-2.2719285,6.5292826
105,27/5/2018,15:18:16,51.538414,-0.02844,3.24,61.0,543,0.5644111340763777,0.7682926829268293,302.8190466470835,2.369414567254363,4.739410702306589,2.0505550308446458e-10,-3.0243213,14.65046,10.756963,-2.2934039,5.9255676
106,27/5/2018,15:18:16,51.538414,-0.02844,3.24,58.7,546,0.6238096157932352,0.775609756097561,296.6557513068362,2.3138518264283605,4.7035626729143685,2.017645839859247e-10,-3.0823224,14.5813,10.768294,-2.2647367,5.7934146
107,27/5/2018,15:18:17,51.538414,-0.028419,4.02,58.7,540,0.5050126523595201,0.7829268292682927,290.4924559665889,2.2582890856023576,4.667714643522149,1.9847366488738474e-10,-2.4364083,15.511884,11.269633,-2.266058,6.9401727
108,27/5/2018,15:18:17,51.538414,-0.028419,4.02,58.9,539,0.4852131584539009,0.7902439024390244,284.69250733096425,2.201176110583553,4.626748663131621,1.9420798400438658e-10,-2.1544514,15.774575,11.41095,-2.2530916,7.282525
109,27/5/2018,15:18:18,51.538425,-0.028404,3.94,58.9,538,0.4654136645482817,0.7975609756097561,282.002533451813,2.1307942957902264,4.541976868054723,1.815990747263805e-10,-2.0761745,15.799913,11.426712,-2.2428439,7.3713784
110,27/5/2018,15:18:19,51.538422,-0.028393,3.28,58.9,538,0.4654136645482817,0.8048780487804879,279.31255957266177,2.0604124809969,4.457205072977825,1.6899016544837443e-10,-2.0200403,15.796408,11.4094095,-2.2296855,7.4291964
111,27/5/2018,15:18:20,51.538429,-0.028376,2.39,58.9,541,0.5248121462651393,0.8121951219512196,276.62258569351053,1.9900306662035727,4.372433277900927,1.5638125617036838e-10,-1.8384991,15.205191,10.869535,-2.2131562,7.5663433
112,27/5/2018,15:18:20,51.538429,-0.028376,2.39,59.8,540,0.5050126523595201,0.8195121951219513,310.55487288498324,2.078644321119445,4.478644474455964,1.7602968462529055e-10,-3.1584873,15.289431,11.348858,-2.21397,6.1746
113,27/5/2018,15:18:22,51.538841,-0.028075,6.09,59.8,538,0.4654136645482817,0.826829268292683,347.1922134509903,2.179001959593381,4.5989623692565385,1.9806075734457638e-10,-3.89111,14.84014,11.501522,-1.9976591,5.3486176
114,27/5/2018,15:18:23,51.538918,-0.028014,6.32,59.8,541,0.5248121462651393,0.8341463414634147,383.8295540169974,2.279359598067318,4.719280264057113,2.2009183006386227e-10,-5.604993,12.544857,11.286419,-0.85308963,2.9054465
115,27/5/2018,15:18:23,51.538918,-0.028014,6.32,30.6,547,0.6436091096988544,0.8414634146341464,428.007902331469,2.376894811754623,4.761555546893616,2.047369828409376e-10,-5.919057,10.30048,10.54913,0.6607399,1.2663172
116,27/5/2018,15:18:24,51.53894,-0.027976,5.15,30.6,554,0.7822055670381889,0.8487804878048781,474.5961238581966,2.4735280656357883,4.778890820879842,1.7743475007095128e-10,-5.9302893,9.285541,10.377836,1.5986294,0.5751077
117,27/5/2018,15:18:25,51.538948,-0.027946,4.04,30.6,552,0.7426065792269505,0.8560975609756099,521.1843453849242,2.570161319516953,4.796226094866068,1.5013251730096507e-10,-5.9016137,9.084135,10.342506,1.8098637,0.43422553
118,27/5/2018,15:18:25,51.538948,-0.027946,4.04,28.9,553,0.7624060731325697,0.8634146341463416,526.9940272889481,2.5520377400519,4.749503019065604,1.2714879674269859e-10,-5.896779,9.050081,10.315754,1.8743314,0.38422468
119,27/5/2018,15:18:26,51.538975,-0.02792,4.43,28.9,553,0.7624060731325697,0.8707317073170732,503.8072773712436,2.45231391876876,4.657229916476834,1.0723584443844608e-10,-5.92326,9.148307,10.347307,1.7692443,0.46116495
120,27/5/2018,15:18:27,51.538982,-0.027898,6.15,28.9,548,0.6634086036044737,0.8780487804878049,480.6205274535388,2.352590097485618,4.564956813888063,8.732289213419328e-11,-5.929652,9.436313,10.405162,1.4814545,0.6524986
121,27/5/2018,15:18:27,51.538982,-0.027898,6.15,30.2,547,0.6436091096988544,0.8853658536585366,448.8944407076369,2.2651115759715164,4.491026219555512,7.55646658814504e-11,-5.909665,9.741334,10.4729,1.1523443,0.8882904
122,27/5/2018,15:18:28,51.538864,-0.027863,10.63,30.2,544,0.5842106279819969,0.8926829268292683,404.9325112685924,2.1951790963478808,4.443378233595978,7.549118133399708e-11,-5.715838,11.274596,10.806457,-0.048265174,1.9328885
123,27/5/2018,15:18:29,51.538918,-0.027898,4.96,30.2,543,0.5644111340763777,0.9,360.97058182954777,2.1252466167242456,4.395730247636444,7.541769678654376e-11,-5.3092237,12.931933,11.232676,-1.2235947,3.3068607
124,27/5/2018,15:18:30,51.538956,-0.027904,3.98,30.2,540,0.5050126523595201,0.9073170731707316,323.03652609848393,2.076964545869828,4.369787474735581,8.159408375070345e-11,-3.6757524,14.933218,11.413658,-2.0868833,5.5220013
125,27/5/2018,15:18:30,51.538956,-0.027904,3.98,22.5,541,0.5248121462651393,0.9146341463414634,304.4399812512281,2.098137316887652,4.413475356704234,1.0782015394200313e-10,-2.8195632,15.14863,11.0792055,-2.285078,6.372245
126,27/5/2018,15:18:31,51.538929,-0.027869,3.83,22.5,538,0.4654136645482817,0.9219512195121952,285.8434364039724,2.119310087905476,4.457163238672887,1.3404622413330283e-10,-2.1145988,15.793153,11.43715,-2.2469947,7.321993
127,27/5/2018,15:18:32,51.538948,-0.027863,4.32,22.5,539,0.4852131584539009,0.9292682926829268,268.08117756974406,2.140197767555628,4.5002547211695125,1.5961684039705062e-10,-1.3814869,15.561932,11.179149,-2.099859,7.98584
128,27/5/2018,15:18:33,51.538967,-0.027863,3.69,22.5,539,0.4852131584539009,0.9365853658536586,262.4700491370224,2.1569331752860337,4.5346598207676525,1.7564096298657126e-10,-1.3447245,15.5003195,11.15477,-2.092869,8.02329
129,27/5/2018,15:18:33,51.538967,-0.027863,3.69,21.1,542,0.5446116401707585,0.9439024390243904,256.8589207043008,2.1736685830164397,4.569064920365793,1.9166508557609187e-10,-1.5520778,15.283103,10.894924,-2.1415122,7.833009
130,27/5/2018,15:18:34,51.538967,-0.027865,3.96,21.1,538,0.4654136645482817,0.951219512195122,251.2477922715791,2.1904039907468453,4.603470019963933,2.0768920816561256e-10,0.2798038,15.262971,11.198387,-1.6744393,9.285602
131,27/5/2018,15:18:35,51.538986,-0.027868,4.72,21.1,536,0.4258146767370433,0.9585365853658536,248.74061877044232,2.2014664396705315,4.57055392010229,1.7955014586278636e-10,0.4072599,15.254797,11.22924,-1.6245481,9.432747
132,27/5/2018,15:18:36,51.53899,-0.027865,4.56,21.1,538,0.4654136645482817,0.9658536585365854,246.61373637071463,2.211833847654382,4.529389745234714,1.4600028778662408e-10,0.285513,15.205618,11.153739,-1.601766,9.347035
133,27/5/2018,15:18:37,51.538994,-0.027859,4.33,21.1,540,0.5050126523595201,0.9731707317073172,244.48685397098703,2.2222012556382333,4.488225570367138,1.1245042971046179e-10,0.11610035,15.065419,10.953169,-1.5630351,9.098407
134,27/5/2018,15:18:37,51.538994,-0.027859,4.33,18.1,539,0.4852131584539009,0.9804878048780488,241.88133934503645,2.206382286753947,4.468269852223665,1.0993977900719194e-10,0.20330861,15.07016,10.977501,-1.5029933,9.248432
135,27/5/2018,15:18:38,51.538994,-0.027848,3.82,18.1,539,0.4852131584539009,0.9878048780487806,239.08733680698927,2.180250983616279,4.456666136949418,1.1965253297731708e-10,0.22566088,14.982809,10.983833,-1.4599968,9.332323
136,27/5/2018,15:18:39,51.539005,-0.027839,4.69,18.1,537,0.4456141706426625,0.9951219512195124,236.2933342689421,2.154119680478612,4.445062421675171,1.2936528694744222e-10,0.67537963,14.988669,11.14877,-1.385883,9.725588
137,27/5/2018,15:18:40,51.539005,-0.027808,4.2,18.1,537,0.4456141706426625,1.002439024390244,234.0755220898768,2.152494352931281,4.45177726364303,1.3898571118973284e-10,0.69161814,14.953548,11.140344,-1.3160976,9.796446
138,27/5/2018,15:18:40,51.539005,-0.027808,4.2,18.1,539,0.4852131584539009,1.0097560975609756,232.34056351533752,2.1714052916747137,4.473843249996047,1.48528762145236e-10,0.4010097,14.798948,10.939019,-1.2686186,9.567756
139,27/5/2018,15:18:41,51.539009,-0.027786,4.57,18.1,536,0.4258146767370433,1.017073170731707,230.60560494079823,2.1903162304181465,4.495909236349066,1.5807181310073918e-10,0.85950154,14.838137,11.236908,-1.2571136,9.983165
140,27/5/2018,15:18:42,51.539013,-0.027771,4.13,18.1,538,0.4654136645482817,1.024390243902439,228.79475678176416,2.200961093071029,4.500159223694854,1.5403969703863295e-10,0.6596753,14.659156,10.973594,-1.1466315,9.797428
141,27/5/2018,15:18:43,51.539017,-0.02776,3.07,18.1,539,0.4852131584539009,1.0317073170731708,226.85506345949523,2.197571830615854,4.474161248615236,1.2695969341767308e-10,0.54647315,14.689717,10.940855,-1.1756636,9.70776
142,27/5/2018,15:18:43,51.539017,-0.02776,3.07,17.5,538,0.4654136645482817,1.0390243902439025,224.91537013722632,2.194182568160678,4.4481632735356165,9.987968979671315e-11,0.71698534,14.584343,10.991501,-1.0657415,9.920309
143,27/5/2018,15:18:44,51.539021,-0.027749,3.24,17.5,537,0.4456141706426625,1.0463414634146342,222.57152411196293,2.18990297059385,4.428015888865076,7.929458187337729e-11,0.9368916,14.53343,11.133232,-1.065867,10.083088
144,27/5/2018,15:18:45,51.539028,-0.027732,3.65,17.5,536,0.4258146767370433,1.053658536585366,218.58319467451517,2.1820006301589228,4.431674354824577,8.513698058175424e-11,1.120476,14.448348,11.283985,-0.99500173,10.291591
145,27/5/2018,15:18:45,51.539028,-0.027732,3.65,17.1,538,0.4654136645482817,1.0609756097560976,214.59486523706727,2.1740982897239944,4.435332820784079,9.09793792901312e-11,0.8987106,14.276188,11.068181,-0.86886674,10.178562
146,27/5/2018,15:18:46,51.539028,-0.027715,3.39,17.1,536,0.4258146767370433,1.068292682926829,210.7362541745349,2.165778773058613,4.43896731134292,9.678804386502947e-11,1.2639987,14.194719,11.343533,-0.80694693,10.491873
147,27/5/2018,15:18:47,51.539028,-0.027696,3.69,17.1,537,0.4456141706426625,1.075609756097561,212.1788554336967,2.1404104784183318,4.441621997078601,1.0121809261795471e-10,1.0935769,14.2567,11.225677,-0.8413766,10.357961
148,27/5/2018,15:18:47,51.539028,-0.027696,3.69,16.7,537,0.4456141706426625,1.0829268292682928,213.6214566928585,2.115042183778049,4.444276682814281,1.0564814137087996e-10,1.0817997,14.312337,11.223414,-0.88135564,10.327701
149,27/5/2018,15:18:48,51.539036,-0.027684,4.17,16.7,535,0.4060151828314241,1.0902439024390245,215.06405795202025,2.089673889137768,4.446931368549961,1.1007819012380522e-10,1.249949,14.312558,11.346847,-0.9282539,10.39418
150,27/5/2018,15:18:49,51.539043,-0.027674,4.5,16.7,535,0.4060151828314241,1.0975609756097562,221.4174178998646,2.167540724493345,4.498737334145218,1.1503299344748904e-10,1.1817684,14.464339,11.310563,-1.0346898,10.281678
151,27/5/2018,15:18:50,51.539047,-0.027658,4.43,16.7,539,0.4852131584539009,1.104878048780488,228.6340448834549,2.26355536353998,4.559183650928018,1.2008004388643776e-10,0.513376,14.704373,10.910839,-1.1662738,9.689151
152,27/5/2018,15:18:50,51.539047,-0.027658,4.43,15.0,541,0.5248121462651393,1.1121951219512196,235.8506718670451,2.359570002586615,4.619629967710818,1.2512709432538646e-10,0.24297248,14.9279375,10.947258,-1.4387127,9.300416
153,27/5/2018,15:18:51,51.539055,-0.027646,4.35,15.0,539,0.4852131584539009,1.119512195121951,237.3135492656289,2.3251356219872776,4.589423204407541,1.2425226227312135e-10,0.27393335,14.965842,10.976001,-1.4166524,9.391709
154,27/5/2018,15:18:52,51.539066,-0.02764,4.41,15.0,538,0.4654136645482817,1.126829268292683,236.03250857678853,2.228491126191742,4.515984697620484,1.205533308680472e-10,0.48108014,14.963752,11.055836,-1.3732872,9.584646
155,27/5/2018,15:18:53,51.539074,-0.027635,3.59,15.0,537,0.4456141706426625,1.1341463414634148,234.75146788794817,2.1318466303962063,4.4425461908334265,1.1685439946297304e-10,0.6936876,14.9551115,11.156931,-1.3530354,9.759996
156,27/5/2018,15:18:53,51.539074,-0.027635,3.59,13.9,538,0.4654136645482817,1.1414634146341465,236.1980702644442,2.093687506008301,4.42485446376506,1.222226299065823e-10,0.46882874,14.967841,11.0496025,-1.3578112,9.604632
157,27/5/2018,15:18:54,51.539085,-0.027625,4.06,13.9,536,0.4258146767370433,1.1487804878048782,240.33220330825677,2.1131536740367336,4.462089710831281,1.3652468158345264e-10,0.69281995,15.02473,11.222145,-1.4172876,9.736281
158,27/5/2018,15:18:54,51.539085,-0.027625,4.06,13.8,539,0.4852131584539009,1.15609756097561,244.46633635206928,2.1326198420651665,4.499324957897501,1.5082673326032295e-10,0.18806203,15.102397,10.987641,-1.5466965,9.188028
159,27/5/2018,15:18:55,51.539089,-0.027614,4.5,13.8,537,0.4456141706426625,1.1634146341463416,250.858834099479,2.1555316480229467,4.522871656309889,1.5588341909818468e-10,0.34080645,15.270469,11.278005,-1.7127066,9.350446
160,27/5/2018,15:18:55,51.539089,-0.027614,4.5,13.6,540,0.5050126523595201,1.170731707317073,261.830075845486,2.1854293468992667,4.518665370495056,1.4219549593522028e-10,-1.3880876,15.369644,11.005888,-2.0883474,8.0051775
161,27/5/2018,15:18:56,51.539089,-0.027605,2.85,13.6,541,0.5248121462651393,1.178048780487805,272.8013175914929,2.2153270457755863,4.514459084680222,1.2850757277225592e-10,-1.7654798,15.218692,10.871112,-2.1979778,7.6380076
162,27/5/2018,15:18:56,51.539089,-0.027605,2.85,12.5,542,0.5446116401707585,1.1853658536585368,282.5844679460293,2.245824995705479,4.514692489675549,1.167671534021145e-10,-1.9787178,15.18621,10.877856,-2.2297785,7.4234076
163,27/5/2018,15:18:57,51.539097,-0.027588,4.2,12.5,539,0.4852131584539009,1.1926829268292685,285.9842024140242,2.2795479939261014,4.5387796091682375,1.1549034545063633e-10,-2.1702847,15.774501,11.39655,-2.2490246,7.2718015
164,27/5/2018,15:18:58,51.539104,-0.027575,3.43,12.5,540,0.5050126523595201,1.2000000000000002,289.3839368820191,2.313270992146724,4.562866728660926,1.1421353749915818e-10,-2.4027336,15.546634,11.310883,-2.263845,7.0353208
165,27/5/2018,15:18:59,51.539104,-0.027569,3.15,12.5,542,0.5446116401707585,1.2073170731707317,292.78367135001383,2.346993990367345,4.586953848153614,1.1293672954768004e-10,-2.5123584,15.107568,10.931337,-2.270994,6.777176
166,27/5/2018,15:18:59,51.539104,-0.027569,3.15,12.9,543,0.5644111340763777,1.2146341463414634,279.488511241064,2.323857013147705,4.610177973848673,1.4940915404838448e-10,-1.8486358,15.2046175,10.86694,-2.210158,7.5601373
167,27/5/2018,15:19:0,51.539108,-0.027555,3.69,12.9,542,0.5446116401707585,1.221951219512195,265.9136487790724,2.299767417218721,4.633387641147798,1.8651402034701274e-10,-1.6713973,15.241969,10.873863,-2.163407,7.742255
168,27/5/2018,15:19:1,51.539108,-0.027531,4.83,12.9,537,0.4456141706426625,1.2292682926829268,252.3387863170809,2.2756778212897366,4.656597308446924,2.23618886645641e-10,0.32804355,15.277688,11.218209,-1.66708,9.340851
169,27/5/2018,15:19:2,51.539112,-0.02752,3.85,12.9,536,0.4258146767370433,1.2365853658536583,237.2163861292163,2.2288590699205924,4.669395285264826,2.329850498514281e-10,0.7604039,14.961278,11.213288,-1.3539685,9.825527
170,27/5/2018,15:19:2,51.539112,-0.02752,3.85,14.3,538,0.4654136645482817,1.2439024390243902,221.73128629893776,2.176713239015557,4.679753052483098,2.358500353963446e-10,0.7820619,14.503849,10.988214,-1.0160315,9.973009
171,27/5/2018,15:19:3,51.53912,-0.027503,4.59,14.3,535,0.4060151828314241,1.251219512195122,206.24618646865923,2.124567408110522,4.69011081970137,2.3871502094126104e-10,1.5284266,13.86241,11.470233,-0.55814564,10.7782
172,27/5/2018,15:19:3,51.53912,-0.027503,4.59,14.9,537,0.4456141706426625,1.2585365853658537,199.26887946012545,2.115384114861748,4.677964703184212,2.2259702368902848e-10,1.193399,13.707537,11.282521,-0.3805902,10.714094
173,27/5/2018,15:19:4,51.53912,-0.027486,4.06,14.9,533,0.3664161950201857,1.2658536585365854,197.1453773306637,2.130711500147634,4.652979832484661,1.9564899137944846e-10,1.6658943,13.460725,11.593521,-0.24064432,11.024327
174,27/5/2018,15:19:4,51.53912,-0.027486,4.06,15.3,536,0.4258146767370433,1.273170731707317,195.021875201202,2.14603888543352,4.62799496178511,1.6870095906986855e-10,1.4204124,13.583382,11.400488,-0.3671035,10.864252
175,27/5/2018,15:19:5,51.539131,-0.027475,5.06,15.3,536,0.4258146767370433,1.2804878048780488,194.89002908366484,2.169992987825062,4.611409281086888,1.4985573575705308e-10,1.391284,13.60082,11.411995,-0.35643533,10.874665
176,27/5/2018,15:19:6,51.539139,-0.027462,5.13,15.3,536,0.4258146767370433,1.2878048780487803,197.06499498646437,2.2039388832753555,4.604551862869813,1.403954951321701e-10,1.4181228,13.620346,11.440098,-0.39510337,10.877444
177,27/5/2018,15:19:6,51.539139,-0.027462,5.13,14.9,538,0.4654136645482817,1.2951219512195122,199.23996088926387,2.2378847787256486,4.597694444652737,1.309352545072871e-10,1.0784218,13.773342,11.149146,-0.45896733,10.559771
178,27/5/2018,15:19:7,51.539143,-0.027445,5.15,14.9,535,0.4060151828314241,1.302439024390244,200.00786217247563,2.249785852399265,4.57313958181039,1.1981644734596938e-10,1.5583562,13.705108,11.500931,-0.45454124,10.871336
179,27/5/2018,15:19:7,51.539143,-0.027445,5.15,15.2,537,0.4456141706426625,1.3097560975609757,197.3299957193979,2.2077012493862056,4.50524535640032,1.0463596811914929e-10,1.2314929,13.634007,11.280657,-0.36683798,10.721703
180,27/5/2018,15:19:8,51.53915,-0.027433,3.59,15.2,536,0.4258146767370433,1.3170731707317074,194.6521292663202,2.165616646373145,4.437351130990251,8.945548889232919e-11,1.3716279,13.591132,11.416832,-0.36958566,10.872384
181,27/5/2018,15:19:8,51.53915,-0.027433,3.59,15.2,536,0.4258146767370433,1.324390243902439,192.447522718732,2.1298274165355906,4.379119673243869,7.636184285683329e-11,1.408351,13.550543,11.41994,-0.349696,10.879258
182,27/5/2018,15:19:9,51.539154,-0.027413,3.89,15.2,535,0.4060151828314241,1.3317073170731708,193.8301157660601,2.141755645631441,4.394129738489171,7.908590521316345e-11,1.5372645,13.563482,11.50493,-0.32061103,10.941679
183,27/5/2018,15:19:10,51.539165,-0.027401,5.32,15.2,534,0.3862156889258049,1.3390243902439023,195.2127088133882,2.153683874727292,4.4091398037344725,8.180996756949361e-11,1.6394051,13.493327,11.574967,-0.2664777,11.00215
184,27/5/2018,15:19:11,51.539181,-0.027393,3.74,15.2,535,0.4060151828314241,1.3463414634146342,196.5953018607163,2.165612103823143,4.424149868979775,8.453402992582377e-11,1.5477518,13.621595,11.513762,-0.4252794,10.917665
185,27/5/2018,15:19:12,51.539192,-0.027382,4.56,15.2,537,0.4456141706426625,1.353658536585366,199.12975909361023,2.2019025503304777,4.47591045067134,1.0510978693762399e-10,1.2203765,13.698871,11.257339,-0.42826334,10.676803
186,27/5/2018,15:19:13,51.539207,-0.027372,6.91,15.2,539,0.4852131584539009,1.3609756097560977,201.73363465216104,2.2396612118957897,4.529885841496387,1.2676139539844747e-10,0.99963874,13.880873,11.107973,-0.49618942,10.493268
187,27/5/2018,15:19:14,51.539219,-0.027368,5.85,15.2,537,0.4456141706426625,1.3682926829268294,204.3375102107118,2.2774198734611013,4.583861232321434,1.48413003859271e-10,1.1613026,13.829253,11.225502,-0.5145806,10.591775
188,27/5/2018,15:19:15,51.53923,-0.027359,4.76,15.2,536,0.4258146767370433,1.375609756097561,204.69228896280612,2.246965844605924,4.619890246060308,1.7621052823868542e-10,1.394686,13.905811,11.39386,-0.5763009,10.704717
189,27/5/2018,15:19:16,51.539238,-0.027353,4.39,15.2,534,0.3862156889258049,1.3829268292682928,204.37437045719565,2.1961096304580523,4.650551559032834,2.0584627530938304e-10,1.5720532,13.749909,11.500028,-0.48009923,10.845363
190,27/5/2018,15:19:16,51.539238,-0.027353,4.39,12.7,537,0.4456141706426625,1.3902439024390243,204.0564519515852,2.1452534163101804,4.681212872005361,2.3548202238008064e-10,1.1383587,13.800112,11.220899,-0.49249572,10.602426
191,27/5/2018,15:19:17,51.539246,-0.027337,5.39,12.7,535,0.4060151828314241,1.3975609756097562,207.4244784567416,2.156793513846305,4.707337403086963,2.47903019069665e-10,1.4946676,13.897512,11.448176,-0.60182166,10.731995
192,27/5/2018,15:19:18,51.539257,-0.027329,5.63,12.7,539,0.4852131584539009,1.404878048780488,213.2871749691849,2.210563814727488,4.730391412584593,2.48672967972794e-10,0.8873935,14.1783085,11.034147,-0.7219546,10.265442
193,27/5/2018,15:19:19,51.539272,-0.027331,6.33,12.7,536,0.4258146767370433,1.4121951219512197,219.1498714816281,2.2643341156086705,4.753445422082224,2.4944291687592303e-10,1.1503516,14.442464,11.304696,-1.0254409,10.279164
194,27/5/2018,15:19:20,51.539284,-0.027324,4.91,12.7,536,0.4258146767370433,1.4195121951219514,222.44108486611668,2.301910042436972,4.754382761458429,2.3396992944758027e-10,1.1168509,14.478996,11.267653,-1.0627232,10.217009
195,27/5/2018,15:19:21,51.539288,-0.027311,3.28,12.7,540,0.5050126523595201,1.426829268292683,222.22431000921785,2.317393787078055,4.725148789235824,1.963385117200169e-10,0.53174937,14.667464,10.8974695,-1.1021377,9.738813
196,27/5/2018,15:19:21,51.539288,-0.027311,3.28,14.3,540,0.5050126523595201,1.4341463414634148,222.007535152319,2.3328775317191384,4.695914817013219,1.5870709399245348e-10,0.54006165,14.6528,10.922879,-1.130763,9.730508
197,27/5/2018,15:19:22,51.539291,-0.027302,2.46,14.3,537,0.4456141706426625,1.4414634146341463,218.90226694650732,2.339625224410055,4.675512466264559,1.3879518239833218e-10,0.9871523,14.459851,11.186197,-0.9988262,10.195712
